timestamp,cloud,region,latency_ms,success
2025-03-19T18:23:50.747862,AWS,ap-northeast-1,810.4260762532552,True
2025-03-19T18:23:50.747862,AWS,ap-south-1,446.1219310760498,True
2025-03-19T18:23:50.747862,AWS,sa-east-1,697.843869527181,True
2025-03-19T18:23:50.747862,GCP,us-central1,191.57044092814127,True
2025-03-19T18:23:50.747862,GCP,us-east1,183.8193734486898,True
2025-03-19T18:23:50.747862,GCP,us-west1,221.8620777130127,True
2025-03-19T18:23:50.747862,GCP,europe-west1,87.49890327453613,True
2025-03-19T18:23:50.747862,GCP,europe-west2,96.01974487304688,True
2025-03-19T18:23:50.747862,GCP,asia-east1,607.8110535939535,True
2025-03-19T18:23:50.747862,GCP,asia-northeast1,388.88804117838544,True
2025-03-19T18:23:50.747862,GCP,asia-southeast1,379.7605037689209,True
2025-03-19T18:23:50.747862,GCP,asia-south1,687.3111724853516,True
2025-03-19T18:25:49.515853,AWS,us-east-1,333.5102399190267,True
2025-03-19T18:25:49.515853,AWS,us-east-2,370.363712310791,True
2025-03-19T18:25:49.515853,AWS,us-west-1,538.085142771403,True
2025-03-19T18:25:49.515853,AWS,us-west-2,541.3533051808676,True
2025-03-19T18:25:49.515853,AWS,eu-west-1,131.26444816589355,True
2025-03-19T18:25:49.515853,AWS,eu-west-2,106.26928011576335,True
2025-03-19T18:25:49.515853,AWS,eu-central-1,62.10160255432129,True
2025-03-19T18:25:49.515853,AWS,ap-southeast-1,640.0755246480306,True
2025-03-19T18:25:49.515853,AWS,ap-southeast-2,934.7608089447021,True
2025-03-19T18:25:49.515853,AWS,ap-northeast-1,906.6685835520426,True
2025-03-19T18:25:49.515853,AWS,ap-south-1,446.4247226715088,True
2025-03-19T18:25:49.515853,AWS,sa-east-1,696.6879367828369,True
2025-03-19T18:25:49.515853,GCP,us-central1,191.68670972188315,True
2025-03-19T18:25:49.515853,GCP,us-east1,172.73569107055664,True
2025-03-19T18:25:49.515853,GCP,us-west1,215.63100814819336,True
2025-03-19T18:25:49.515853,GCP,europe-west1,81.59097035725911,True
2025-03-19T18:25:49.515853,GCP,europe-west2,86.32318178812663,True
2025-03-19T18:25:49.515853,GCP,asia-east1,509.43438212076825,True
2025-03-19T18:25:49.515853,GCP,asia-northeast1,383.8005065917969,True
2025-03-19T18:25:49.515853,GCP,asia-southeast1,371.37707074483234,True
2025-03-19T18:25:49.515853,GCP,asia-south1,431.69252077738446,True
2025-03-19T18:27:47.075657,AWS,us-east-1,344.21658515930176,True
2025-03-19T18:27:47.075657,AWS,us-east-2,367.2000567118327,True
2025-03-19T18:27:47.075657,AWS,us-west-1,529.1786193847656,True
2025-03-19T18:27:47.075657,AWS,us-west-2,550.9628454844157,True
2025-03-19T18:27:47.075657,AWS,eu-west-1,136.21624310811362,True
2025-03-19T18:27:47.075657,AWS,eu-west-2,108.28439394632976,True
2025-03-19T18:27:47.075657,AWS,eu-central-1,59.999306996663414,True
2025-03-19T18:27:47.075657,AWS,ap-southeast-1,772.0704873402914,True
2025-03-19T18:27:47.075657,AWS,ap-southeast-2,951.9465764363607,True
2025-03-19T18:27:47.075657,AWS,ap-northeast-1,812.3897711435953,True
2025-03-19T18:27:47.075657,AWS,ap-south-1,455.76930046081543,True
2025-03-19T18:27:47.075657,AWS,sa-east-1,694.6874459584554,True
2025-03-19T18:27:47.075657,GCP,us-central1,197.44443893432617,True
2025-03-19T18:27:47.075657,GCP,us-east1,175.62341690063477,True
2025-03-19T18:27:47.075657,GCP,us-west1,217.66861279805502,True
2025-03-19T18:27:47.075657,GCP,europe-west1,80.83581924438477,True
2025-03-19T18:27:47.075657,GCP,europe-west2,87.99854914347331,True
2025-03-19T18:27:47.075657,GCP,asia-east1,599.575916926066,True
2025-03-19T18:27:47.075657,GCP,asia-northeast1,306.2032063802083,True
2025-03-19T18:27:47.075657,GCP,asia-southeast1,473.0681578318278,True
2025-03-19T18:27:47.075657,GCP,asia-south1,676.3935089111328,True
2025-03-19T18:29:45.973547,AWS,us-east-1,346.2696075439453,True
2025-03-19T18:29:45.973547,AWS,us-east-2,359.79151725769043,True
2025-03-19T18:29:45.973547,AWS,us-west-1,540.0286515553793,True
2025-03-19T18:29:45.973547,AWS,us-west-2,550.3045717875162,True
2025-03-19T18:29:45.973547,AWS,eu-west-1,131.58710797627768,True
2025-03-19T18:29:45.973547,AWS,eu-west-2,98.59077135721843,True
2025-03-19T18:29:45.973547,AWS,eu-central-1,61.46693229675293,True
2025-03-19T18:29:45.973547,AWS,ap-southeast-1,607.4832280476888,True
2025-03-19T18:29:45.973547,AWS,ap-southeast-2,934.8118305206299,True
2025-03-19T18:29:45.973547,AWS,ap-northeast-1,727.033535639445,True
2025-03-19T18:29:45.973547,AWS,ap-south-1,449.6901035308838,True
2025-03-19T18:29:45.973547,AWS,sa-east-1,692.2313372294108,True
2025-03-19T18:29:45.973547,GCP,us-central1,239.7919495900472,True
2025-03-19T18:29:45.973547,GCP,us-east1,192.90916124979654,True
2025-03-19T18:29:45.973547,GCP,us-west1,218.80118052164713,True
2025-03-19T18:29:45.973547,GCP,europe-west1,83.14824104309082,True
2025-03-19T18:29:45.973547,GCP,europe-west2,92.90496508280437,True
2025-03-19T18:29:45.973547,GCP,asia-east1,512.991189956665,True
2025-03-19T18:29:45.973547,GCP,asia-northeast1,389.864444732666,True
2025-03-19T18:29:45.973547,GCP,asia-southeast1,379.9108664194743,True
2025-03-19T18:29:45.973547,GCP,asia-south1,797.3611354827881,True
2025-03-19T18:31:44.296862,AWS,us-east-1,1882.487376530965,True
2025-03-19T18:31:44.296862,AWS,us-east-2,371.6626167297363,True
2025-03-19T18:31:44.296862,AWS,us-west-1,525.9540875752767,True
2025-03-19T18:31:44.296862,AWS,us-west-2,574.5639801025391,True
2025-03-19T18:31:44.296862,AWS,eu-west-1,140.01131057739258,True
2025-03-19T18:31:44.296862,AWS,eu-west-2,107.22589492797852,True
2025-03-19T18:31:44.296862,AWS,eu-central-1,64.06609217325847,True
2025-03-19T18:31:44.296862,AWS,ap-southeast-1,591.5983517964681,True
2025-03-19T18:31:44.296862,AWS,ap-southeast-2,940.3299490610758,True
2025-03-19T18:31:44.296862,AWS,ap-northeast-1,742.0676549275717,True
2025-03-19T18:31:44.296862,AWS,ap-south-1,446.7734495798747,True
2025-03-19T18:31:44.296862,AWS,sa-east-1,702.8281688690186,True
2025-03-19T18:31:44.296862,GCP,us-central1,186.41304969787598,True
2025-03-19T18:31:44.296862,GCP,us-east1,172.4679470062256,True
2025-03-19T18:31:44.296862,GCP,us-west1,214.8745059967041,True
2025-03-19T18:31:44.296862,GCP,europe-west1,82.84314473470052,True
2025-03-19T18:31:44.296862,GCP,europe-west2,87.03295389811198,True
2025-03-19T18:31:44.296862,GCP,asia-east1,512.165387471517,True
2025-03-19T18:31:44.296862,GCP,asia-northeast1,386.9539101918538,True
2025-03-19T18:31:44.296862,GCP,asia-southeast1,372.1202214558919,True
2025-03-19T18:31:44.296862,GCP,asia-south1,431.1871528625488,True
2025-03-19T18:33:46.016572,AWS,us-east-1,1200.2667586008708,True
2025-03-19T18:33:46.016572,AWS,us-east-2,366.7476177215576,True
2025-03-19T18:33:46.016572,AWS,us-west-1,541.06338818868,True
2025-03-19T18:33:46.016572,AWS,us-west-2,565.9820238749186,True
2025-03-19T18:33:46.016572,AWS,eu-west-1,136.73822085062662,True
2025-03-19T18:33:46.016572,AWS,eu-west-2,107.71481196085612,True
2025-03-19T18:33:46.016572,AWS,eu-central-1,61.9502067565918,True
2025-03-19T18:33:46.016572,AWS,ap-southeast-1,682.1394761403402,True
2025-03-19T18:33:46.016572,AWS,ap-southeast-2,947.7604230244955,True
2025-03-19T18:33:46.016572,AWS,ap-northeast-1,821.4879035949707,True
2025-03-19T18:33:46.016572,AWS,ap-south-1,453.30047607421875,True
2025-03-19T18:33:46.016572,AWS,sa-east-1,707.7667713165283,True
2025-03-19T18:33:46.016572,GCP,us-central1,191.6067600250244,True
2025-03-19T18:33:46.016572,GCP,us-east1,174.06853040059408,True
2025-03-19T18:33:46.016572,GCP,us-west1,214.70332145690918,True
2025-03-19T18:33:46.016572,GCP,europe-west1,86.3489309946696,True
2025-03-19T18:33:46.016572,GCP,europe-west2,93.09617678324382,True
2025-03-19T18:33:46.016572,GCP,asia-east1,508.708397547404,True
2025-03-19T18:33:46.016572,GCP,asia-northeast1,384.58251953125,True
2025-03-19T18:33:46.016572,GCP,asia-southeast1,373.58999252319336,True
2025-03-19T18:33:46.016572,GCP,asia-south1,672.3470687866211,True
2025-03-19T18:35:46.991205,AWS,us-east-1,1204.2992909749348,True
2025-03-19T18:35:46.991205,AWS,us-east-2,375.9455680847168,True
2025-03-19T18:35:46.991205,AWS,us-west-1,540.4632091522217,True
2025-03-19T18:35:46.991205,AWS,us-west-2,566.8754577636719,True
2025-03-19T18:35:46.991205,AWS,eu-west-1,136.0917886098226,True
2025-03-19T18:35:46.991205,AWS,eu-west-2,110.72285970052083,True
2025-03-19T18:35:46.991205,AWS,eu-central-1,61.014413833618164,True
2025-03-19T18:35:46.991205,AWS,ap-southeast-1,753.8197040557861,True
2025-03-19T18:35:46.991205,AWS,ap-southeast-2,929.1342894236246,True
2025-03-19T18:35:46.991205,AWS,ap-northeast-1,826.2874285380045,True
2025-03-19T18:35:46.991205,AWS,ap-south-1,454.909086227417,True
2025-03-19T18:35:46.991205,AWS,sa-east-1,701.4334996541342,True
2025-03-19T18:35:46.991205,GCP,us-central1,222.54498799641928,True
2025-03-19T18:35:46.991205,GCP,us-east1,199.14738337198892,True
2025-03-19T18:35:46.991205,GCP,us-west1,230.2978833516439,True
2025-03-19T18:35:46.991205,GCP,europe-west1,86.54602368672688,True
2025-03-19T18:35:46.991205,GCP,europe-west2,96.68930371602376,True
2025-03-19T18:35:46.991205,GCP,asia-east1,519.2103385925293,True
2025-03-19T18:35:46.991205,GCP,asia-northeast1,467.2292073567708,True
2025-03-19T18:35:46.991205,GCP,asia-southeast1,385.6079578399658,True
2025-03-19T18:35:46.991205,GCP,asia-south1,807.8061739603678,True
2025-03-19T18:37:49.114496,AWS,us-east-1,1392.1751181284587,True
2025-03-19T18:37:49.114496,AWS,us-east-2,372.1887270609538,True
2025-03-19T18:37:49.114496,AWS,us-west-1,539.2200946807861,True
2025-03-19T18:37:49.114496,AWS,us-west-2,575.6009419759115,True
2025-03-19T18:37:49.114496,AWS,eu-west-1,132.91096687316895,True
2025-03-19T18:37:49.114496,AWS,eu-west-2,104.88009452819824,True
2025-03-19T18:37:49.114496,AWS,eu-central-1,62.870422999064125,True
2025-03-19T18:37:49.114496,AWS,ap-southeast-1,583.8622252146403,True
2025-03-19T18:37:49.114496,AWS,ap-southeast-2,949.8943487803141,True
2025-03-19T18:37:49.114496,AWS,ap-northeast-1,746.3447252909342,True
2025-03-19T18:37:49.114496,AWS,ap-south-1,452.3763656616211,True
2025-03-19T18:37:49.114496,AWS,sa-east-1,705.6609789530436,True
2025-03-19T18:37:49.114496,GCP,us-central1,183.03410212198892,True
2025-03-19T18:37:49.114496,GCP,us-east1,179.21861012776694,True
2025-03-19T18:37:49.114496,GCP,us-west1,214.0820026397705,True
2025-03-19T18:37:49.114496,GCP,europe-west1,80.63832918802898,True
2025-03-19T18:37:49.114496,GCP,europe-west2,89.48032061258952,True
2025-03-19T18:37:49.114496,GCP,asia-east1,595.4567591349283,True
2025-03-19T18:37:49.114496,GCP,asia-northeast1,382.3065757751465,True
2025-03-19T18:37:49.114496,GCP,asia-southeast1,375.00842412312824,True
2025-03-19T18:37:49.114496,GCP,asia-south1,553.1525611877441,True
2025-03-19T18:39:50.032381,AWS,us-east-1,340.14074007670087,True
2025-03-19T18:39:50.032381,AWS,us-east-2,373.70872497558594,True
2025-03-19T18:39:50.032381,AWS,us-west-1,527.7348359425863,True
2025-03-19T18:39:50.032381,AWS,us-west-2,577.8581301371256,True
2025-03-19T18:39:50.032381,AWS,eu-west-1,136.51522000630698,True
2025-03-19T18:39:50.032381,AWS,eu-west-2,108.3529790242513,True
2025-03-19T18:39:50.032381,AWS,eu-central-1,59.71209208170573,True
2025-03-19T18:39:50.032381,AWS,ap-southeast-1,601.0399659474691,True
2025-03-19T18:39:50.032381,AWS,ap-southeast-2,950.8873621622721,True
2025-03-19T18:39:50.032381,AWS,ap-northeast-1,741.2765026092529,True
2025-03-19T18:39:50.032381,AWS,ap-south-1,447.2339153289795,True
2025-03-19T18:39:50.032381,AWS,sa-east-1,693.4086481730143,True
2025-03-19T18:39:50.032381,GCP,us-central1,222.46487935384116,True
2025-03-19T18:39:50.032381,GCP,us-east1,174.61037635803223,True
2025-03-19T18:39:50.032381,GCP,us-west1,215.93276659647623,True
2025-03-19T18:39:50.032381,GCP,europe-west1,82.78425534566243,True
2025-03-19T18:39:50.032381,GCP,europe-west2,87.59808540344238,True
2025-03-19T18:39:50.032381,GCP,asia-east1,508.38645299275714,True
2025-03-19T18:39:50.032381,GCP,asia-northeast1,382.9192320505778,True
2025-03-19T18:39:50.032381,GCP,asia-southeast1,373.09885025024414,True
2025-03-19T18:39:50.032381,GCP,asia-south1,449.97183481852215,True
2025-03-19T18:41:47.317191,AWS,us-east-1,343.7960942586263,True
2025-03-19T18:41:47.317191,AWS,us-east-2,371.8002637227376,True
2025-03-19T18:41:47.317191,AWS,us-west-1,541.0504341125488,True
2025-03-19T18:41:47.317191,AWS,us-west-2,568.6914920806885,True
2025-03-19T18:41:47.317191,AWS,eu-west-1,134.1874599456787,True
2025-03-19T18:41:47.317191,AWS,eu-west-2,108.66737365722656,True
2025-03-19T18:41:47.317191,AWS,eu-central-1,65.1400089263916,True
2025-03-19T18:41:47.317191,AWS,ap-southeast-1,594.4263140360514,True
2025-03-19T18:41:47.317191,AWS,ap-southeast-2,944.2838033040365,True
2025-03-19T18:41:47.317191,AWS,ap-northeast-1,870.0079123179117,True
2025-03-19T18:41:47.317191,AWS,ap-south-1,446.9032287597656,True
2025-03-19T18:41:47.317191,AWS,sa-east-1,707.4854373931885,True
2025-03-19T18:41:47.317191,GCP,us-central1,206.19980494181314,True
2025-03-19T18:41:47.317191,GCP,us-east1,188.29107284545898,True
2025-03-19T18:41:47.317191,GCP,us-west1,218.51102511088052,True
2025-03-19T18:41:47.317191,GCP,europe-west1,96.08968098958333,True
2025-03-19T18:41:47.317191,GCP,europe-west2,90.63855806986491,True
2025-03-19T18:41:47.317191,GCP,asia-east1,517.765998840332,True
2025-03-19T18:41:47.317191,GCP,asia-northeast1,463.2565180460612,True
2025-03-19T18:41:47.317191,GCP,asia-southeast1,379.1072368621826,True
2025-03-19T18:41:47.317191,GCP,asia-south1,685.3772004445394,True
2025-03-19T18:43:46.043266,AWS,us-east-1,342.69022941589355,True
2025-03-19T18:43:46.043266,AWS,us-east-2,358.323335647583,True
2025-03-19T18:43:46.043266,AWS,us-west-1,540.492057800293,True
2025-03-19T18:43:46.043266,AWS,us-west-2,561.7608229319254,True
2025-03-19T18:43:46.043266,AWS,eu-west-1,136.7321809132894,True
2025-03-19T18:43:46.043266,AWS,eu-west-2,105.67792256673177,True
2025-03-19T18:43:46.043266,AWS,eu-central-1,59.23755963643392,True
2025-03-19T18:43:46.043266,AWS,ap-southeast-1,644.3766752878824,True
2025-03-19T18:43:46.043266,AWS,ap-southeast-2,950.0586986541748,True
2025-03-19T18:43:46.043266,AWS,ap-northeast-1,801.9422690073649,True
2025-03-19T18:43:46.043266,AWS,ap-south-1,446.24654452006024,True
2025-03-19T18:43:46.043266,AWS,sa-east-1,705.1859696706136,True
2025-03-19T18:43:46.043266,GCP,us-central1,187.52527236938477,True
2025-03-19T18:43:46.043266,GCP,us-east1,175.56500434875488,True
2025-03-19T18:43:46.043266,GCP,us-west1,215.4517968495687,True
2025-03-19T18:43:46.043266,GCP,europe-west1,81.81182543436687,True
2025-03-19T18:43:46.043266,GCP,europe-west2,89.64029947916667,True
2025-03-19T18:43:46.043266,GCP,asia-east1,600.0080903371176,True
2025-03-19T18:43:46.043266,GCP,asia-northeast1,461.728572845459,True
2025-03-19T18:43:46.043266,GCP,asia-southeast1,373.1955687204997,True
2025-03-19T18:43:46.043266,GCP,asia-south1,552.0277818044027,True
2025-03-19T18:45:44.320107,AWS,us-east-1,338.09447288513184,True
2025-03-19T18:45:44.320107,AWS,us-east-2,370.8655834197998,True
2025-03-19T18:45:44.320107,AWS,us-west-1,541.0002072652181,True
2025-03-19T18:45:44.320107,AWS,us-west-2,556.4571221669515,True
2025-03-19T18:45:44.320107,AWS,eu-west-1,143.7075138092041,True
2025-03-19T18:45:44.320107,AWS,eu-west-2,112.96645800272624,True
2025-03-19T18:45:44.320107,AWS,eu-central-1,61.47456169128418,True
2025-03-19T18:45:44.320107,AWS,ap-southeast-1,732.893149058024,True
2025-03-19T18:45:44.320107,AWS,ap-southeast-2,924.1117636362711,True
2025-03-19T18:45:44.320107,AWS,ap-northeast-1,813.0013942718506,True
2025-03-19T18:45:44.320107,AWS,ap-south-1,450.39017995198566,True
2025-03-19T18:45:44.320107,AWS,sa-east-1,692.5210952758789,True
2025-03-19T18:45:44.320107,GCP,us-central1,185.25107701619467,True
2025-03-19T18:45:44.320107,GCP,us-east1,174.55140749613443,True
2025-03-19T18:45:44.320107,GCP,us-west1,214.2951488494873,True
2025-03-19T18:45:44.320107,GCP,europe-west1,86.60483360290527,True
2025-03-19T18:45:44.320107,GCP,europe-west2,85.73754628499348,True
2025-03-19T18:45:44.320107,GCP,asia-east1,422.3798116048177,True
2025-03-19T18:45:44.320107,GCP,asia-northeast1,384.34720039367676,True
2025-03-19T18:45:44.320107,GCP,asia-southeast1,370.5607255299886,True
2025-03-19T18:45:44.320107,GCP,asia-south1,670.8091894785563,True
2025-03-19T18:47:42.415587,AWS,us-east-1,341.9179916381836,True
2025-03-19T18:47:42.415587,AWS,us-east-2,373.2500871022542,True
2025-03-19T18:47:42.415587,AWS,us-west-1,539.0806198120117,True
2025-03-19T18:47:42.415587,AWS,us-west-2,550.0248273213705,True
2025-03-19T18:47:42.415587,AWS,eu-west-1,130.43602307637533,True
2025-03-19T18:47:42.415587,AWS,eu-west-2,110.97947756449382,True
2025-03-19T18:47:42.415587,AWS,eu-central-1,64.94832038879395,True
2025-03-19T18:47:42.415587,AWS,ap-southeast-1,591.5102163950602,True
2025-03-19T18:47:42.415587,AWS,ap-southeast-2,947.547435760498,True
2025-03-19T18:47:42.415587,AWS,ap-northeast-1,887.7786000569662,True
2025-03-19T18:47:42.415587,AWS,ap-south-1,452.00276374816895,True
2025-03-19T18:47:42.415587,AWS,sa-east-1,688.8244946797689,True
2025-03-19T18:47:42.415587,GCP,us-central1,195.5693562825521,True
2025-03-19T18:47:42.415587,GCP,us-east1,183.3187739054362,True
2025-03-19T18:47:42.415587,GCP,us-west1,224.17306900024414,True
2025-03-19T18:47:42.415587,GCP,europe-west1,97.49579429626465,True
2025-03-19T18:47:42.415587,GCP,europe-west2,89.91686503092448,True
2025-03-19T18:47:42.415587,GCP,asia-east1,530.9207439422607,True
2025-03-19T18:47:42.415587,GCP,asia-northeast1,469.83591715494794,True
2025-03-19T18:47:42.415587,GCP,asia-southeast1,388.3449236551921,True
2025-03-19T18:47:42.415587,GCP,asia-south1,447.62174288431805,True
2025-03-19T18:49:40.448967,AWS,us-east-1,330.6396007537842,True
2025-03-19T18:49:40.448967,AWS,us-east-2,356.63215319315594,True
2025-03-19T18:49:40.448967,AWS,us-west-1,528.9385318756104,True
2025-03-19T18:49:40.448967,AWS,us-west-2,605.4572264353434,True
2025-03-19T18:49:40.448967,AWS,eu-west-1,130.89760144551596,True
2025-03-19T18:49:40.448967,AWS,eu-west-2,111.15590731302898,True
2025-03-19T18:49:40.448967,AWS,eu-central-1,60.69143613179525,True
2025-03-19T18:49:40.448967,AWS,ap-southeast-1,645.5379327138265,True
2025-03-19T18:49:40.448967,AWS,ap-southeast-2,952.5252183278402,True
2025-03-19T18:49:40.448967,AWS,ap-northeast-1,883.1197420756022,True
2025-03-19T18:49:40.448967,AWS,ap-south-1,445.27705510457355,True
2025-03-19T18:49:40.448967,AWS,sa-east-1,707.4027856191,True
2025-03-19T18:49:40.448967,GCP,us-central1,186.44110361735025,True
2025-03-19T18:49:40.448967,GCP,us-east1,172.50394821166992,True
2025-03-19T18:49:40.448967,GCP,us-west1,214.47046597798666,True
2025-03-19T18:49:40.448967,GCP,europe-west1,85.45533816019694,True
2025-03-19T18:49:40.448967,GCP,europe-west2,86.2116813659668,True
2025-03-19T18:49:40.448967,GCP,asia-east1,596.5025424957275,True
2025-03-19T18:49:40.448967,GCP,asia-northeast1,305.32312393188477,True
2025-03-19T18:49:40.448967,GCP,asia-southeast1,373.30079078674316,True
2025-03-19T18:49:40.448967,GCP,asia-south1,788.4912490844727,True
2025-03-19T18:51:39.243270,AWS,us-east-1,346.29003206888837,True
2025-03-19T18:51:39.243270,AWS,us-east-2,367.94249216715497,True
2025-03-19T18:51:39.243270,AWS,us-west-1,528.148333231608,True
2025-03-19T18:51:39.243270,AWS,us-west-2,535.8505249023438,True
2025-03-19T18:51:39.243270,AWS,eu-west-1,136.00540161132812,True
2025-03-19T18:51:39.243270,AWS,eu-west-2,108.27525456746419,True
2025-03-19T18:51:39.243270,AWS,eu-central-1,61.84792518615723,True
2025-03-19T18:51:39.243270,AWS,ap-southeast-1,721.9637235005697,True
2025-03-19T18:51:39.243270,AWS,ap-southeast-2,952.6011149088541,True
2025-03-19T18:51:39.243270,AWS,ap-northeast-1,735.218365987142,True
2025-03-19T18:51:39.243270,AWS,ap-south-1,448.92239570617676,True
2025-03-19T18:51:39.243270,AWS,sa-east-1,697.0504919687907,True
2025-03-19T18:51:39.243270,GCP,us-central1,184.8308245340983,True
2025-03-19T18:51:39.243270,GCP,us-east1,174.29892222086588,True
2025-03-19T18:51:39.243270,GCP,us-west1,217.05253918965658,True
2025-03-19T18:51:39.243270,GCP,europe-west1,81.30876223246257,True
2025-03-19T18:51:39.243270,GCP,europe-west2,87.23235130310059,True
2025-03-19T18:51:39.243270,GCP,asia-east1,421.78161938985187,True
2025-03-19T18:51:39.243270,GCP,asia-northeast1,383.6253484090169,True
2025-03-19T18:51:39.243270,GCP,asia-southeast1,375.8111000061035,True
2025-03-19T18:51:39.243270,GCP,asia-south1,560.3811740875244,True
2025-03-19T18:53:36.731169,AWS,us-east-1,337.9824161529541,True
2025-03-19T18:53:36.731169,AWS,us-east-2,357.67944653828937,True
2025-03-19T18:53:36.731169,AWS,us-west-1,532.4276288350424,True
2025-03-19T18:53:36.731169,AWS,us-west-2,575.4066308339437,True
2025-03-19T18:53:36.731169,AWS,eu-west-1,131.40058517456055,True
2025-03-19T18:53:36.731169,AWS,eu-west-2,106.85229301452637,True
2025-03-19T18:53:36.731169,AWS,eu-central-1,66.44948323567708,True
2025-03-19T18:53:36.731169,AWS,ap-southeast-1,846.7756907145182,True
2025-03-19T18:53:36.731169,AWS,ap-southeast-2,947.3027388254801,True
2025-03-19T18:53:36.731169,AWS,ap-northeast-1,728.4770806630453,True
2025-03-19T18:53:36.731169,AWS,ap-south-1,449.6585528055827,True
2025-03-19T18:53:36.731169,AWS,sa-east-1,703.8721243540446,True
2025-03-19T18:53:36.731169,GCP,us-central1,204.5456568400065,True
2025-03-19T18:53:36.731169,GCP,us-east1,199.48712984720865,True
2025-03-19T18:53:36.731169,GCP,us-west1,226.37621561686197,True
2025-03-19T18:53:36.731169,GCP,europe-west1,97.29448954264323,True
2025-03-19T18:53:36.731169,GCP,europe-west2,92.92928377787273,True
2025-03-19T18:53:36.731169,GCP,asia-east1,513.7155055999756,True
2025-03-19T18:53:36.731169,GCP,asia-northeast1,461.00687980651855,True
2025-03-19T18:53:36.731169,GCP,asia-southeast1,389.30996259053546,True
2025-03-19T18:53:36.731169,GCP,asia-south1,806.5833250681559,True
2025-03-19T18:55:36.173696,AWS,us-east-1,331.12144470214844,True
2025-03-19T18:55:36.173696,AWS,us-east-2,363.94492785135907,True
2025-03-19T18:55:36.173696,AWS,us-west-1,530.7670434316,True
2025-03-19T18:55:36.173696,AWS,us-west-2,560.0677331288656,True
2025-03-19T18:55:36.173696,AWS,eu-west-1,130.82098960876465,True
2025-03-19T18:55:36.173696,AWS,eu-west-2,110.47148704528809,True
2025-03-19T18:55:36.173696,AWS,eu-central-1,65.50264358520508,True
2025-03-19T18:55:36.173696,AWS,ap-southeast-1,764.5731767018636,True
2025-03-19T18:55:36.173696,AWS,ap-southeast-2,944.0027077992758,True
2025-03-19T18:55:36.173696,AWS,ap-northeast-1,823.0603535970052,True
2025-03-19T18:55:36.173696,AWS,ap-south-1,446.1518128712972,True
2025-03-19T18:55:36.173696,AWS,sa-east-1,685.7707500457764,True
2025-03-19T18:55:36.173696,GCP,us-central1,184.20163790384927,True
2025-03-19T18:55:36.173696,GCP,us-east1,175.31983057657877,True
2025-03-19T18:55:36.173696,GCP,us-west1,217.5454298655192,True
2025-03-19T18:55:36.173696,GCP,europe-west1,80.82914352416992,True
2025-03-19T18:55:36.173696,GCP,europe-west2,87.86710103352864,True
2025-03-19T18:55:36.173696,GCP,asia-east1,594.9118137359619,True
2025-03-19T18:55:36.173696,GCP,asia-northeast1,461.58870061238605,True
2025-03-19T18:55:36.173696,GCP,asia-southeast1,371.6886043548584,True
2025-03-19T18:55:36.173696,GCP,asia-south1,676.1775811513265,True
2025-03-19T18:57:35.102893,AWS,us-east-1,342.5934314727783,True
2025-03-19T18:57:35.102893,AWS,us-east-2,362.0426654815674,True
